2018-06-24 23:01:35 WARN  NativeCodeLoader:62 - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2018-06-24 23:06:46 INFO  BlockManagerInfo:54 - Added input-0-1529881601200 in memory on ip-172-31-20-62.ec2.internal:33450 (size: 84.0 B, free: 413.6 MB)
2018-06-24 23:06:47 WARN  RandomBlockReplicationPolicy:66 - Expecting 1 replicas with only 0 peer/s.
2018-06-24 23:06:47 WARN  BlockManager:66 - Block input-0-1529881601200 replicated to only 0 peer(s) instead of 1 peers
2018-06-24 23:06:48 INFO  BlockGenerator:54 - Pushed block input-0-1529881601200
2018-06-24 23:06:50 INFO  BlockManager:54 - Found block rdd_71_6 locally
2018-06-24 23:06:50 INFO  SocketInputDStream:54 - Slicing from 1529881600000 ms to 1529881610000 ms (aligned to 1529881600000 ms and 1529881610000 ms)
2018-06-24 23:06:52 INFO  MemoryStore:54 - Block input-0-1529881612400 stored as bytes in memory (estimated size 132.0 B, free 413.1 MB)
2018-06-24 23:06:52 INFO  JobScheduler:54 - Added jobs for time 1529881610000 ms
2018-06-24 23:06:53 INFO  BlockManagerInfo:54 - Added input-0-1529881612400 in memory on ip-172-31-20-62.ec2.internal:33450 (size: 132.0 B, free: 413.6 MB)
2018-06-24 23:06:54 WARN  RandomBlockReplicationPolicy:66 - Expecting 1 replicas with only 0 peer/s.
2018-06-24 23:06:54 WARN  BlockManager:66 - Block input-0-1529881612400 replicated to only 0 peer(s) instead of 1 peers
2018-06-24 23:06:55 INFO  BlockGenerator:54 - Pushed block input-0-1529881612400
2018-06-24 23:06:57 INFO  MemoryStore:54 - Block input-0-1529881617400 stored as bytes in memory (estimated size 95.0 B, free 413.1 MB)
2018-06-24 23:06:59 INFO  BlockManagerInfo:54 - Added input-0-1529881617400 in memory on ip-172-31-20-62.ec2.internal:33450 (size: 95.0 B, free: 413.6 MB)
2018-06-24 23:06:59 WARN  RandomBlockReplicationPolicy:66 - Expecting 1 replicas with only 0 peer/s.
2018-06-24 23:07:00 WARN  BlockManager:66 - Block input-0-1529881617400 replicated to only 0 peer(s) instead of 1 peers
2018-06-24 23:07:00 INFO  BlockGenerator:54 - Pushed block input-0-1529881617400
2018-06-24 23:07:01 INFO  SocketInputDStream:54 - Slicing from 1529881610000 ms to 1529881620000 ms (aligned to 1529881610000 ms and 1529881620000 ms)
2018-06-24 23:07:02 INFO  MemoryStore:54 - Block input-0-1529881621800 stored as bytes in memory (estimated size 273.0 B, free 413.1 MB)
2018-06-24 23:07:03 INFO  BlockManagerInfo:54 - Added input-0-1529881621800 in memory on ip-172-31-20-62.ec2.internal:33450 (size: 273.0 B, free: 413.6 MB)
2018-06-24 23:07:03 WARN  RandomBlockReplicationPolicy:66 - Expecting 1 replicas with only 0 peer/s.
2018-06-24 23:07:04 WARN  BlockManager:66 - Block input-0-1529881621800 replicated to only 0 peer(s) instead of 1 peers
2018-06-24 23:07:04 INFO  BlockGenerator:54 - Pushed block input-0-1529881621800
2018-06-24 23:07:08 INFO  JobScheduler:54 - Added jobs for time 1529881620000 ms
2018-06-24 23:07:08 INFO  MemoryStore:54 - Block input-0-1529881628400 stored as bytes in memory (estimated size 65.0 B, free 413.1 MB)
2018-06-24 23:07:10 INFO  PythonRunner:54 - Times: total = 18238, boot = -7885, init = 25194, finish = 929
2018-06-24 23:07:10 INFO  BlockManagerInfo:54 - Added input-0-1529881628400 in memory on ip-172-31-20-62.ec2.internal:33450 (size: 65.0 B, free: 413.6 MB)
2018-06-24 23:07:11 INFO  SocketInputDStream:54 - Slicing from 1529881620000 ms to 1529881630000 ms (aligned to 1529881620000 ms and 1529881630000 ms)
2018-06-24 23:07:11 INFO  Executor:54 - Finished task 1.0 in stage 43.0 (TID 201). 2036 bytes result sent to driver
2018-06-24 23:07:11 WARN  RandomBlockReplicationPolicy:66 - Expecting 1 replicas with only 0 peer/s.
2018-06-24 23:07:12 WARN  BlockManager:66 - Block input-0-1529881628400 replicated to only 0 peer(s) instead of 1 peers
2018-06-24 23:07:13 INFO  JobScheduler:54 - Added jobs for time 1529881630000 ms
2018-06-24 23:07:12 INFO  TaskSetManager:54 - Starting task 2.0 in stage 43.0 (TID 202, localhost, executor driver, partition 7, ANY, 7881 bytes)
2018-06-24 23:07:13 INFO  BlockGenerator:54 - Pushed block input-0-1529881628400
2018-06-24 23:07:14 INFO  TaskSetManager:54 - Finished task 1.0 in stage 43.0 (TID 201) in 31541 ms on localhost (executor driver) (2/7)
2018-06-24 23:07:14 INFO  Executor:54 - Running task 2.0 in stage 43.0 (TID 202)
2018-06-24 23:07:18 INFO  MemoryStore:54 - Block input-0-1529881638600 stored as bytes in memory (estimated size 58.0 B, free 413.1 MB)
2018-06-24 23:07:19 INFO  BlockManagerInfo:54 - Added input-0-1529881638600 in memory on ip-172-31-20-62.ec2.internal:33450 (size: 58.0 B, free: 413.6 MB)
2018-06-24 23:07:20 INFO  BlockManager:54 - Found block rdd_71_7 locally
2018-06-24 23:07:20 WARN  RandomBlockReplicationPolicy:66 - Expecting 1 replicas with only 0 peer/s.
2018-06-24 23:07:20 WARN  BlockManager:66 - Block input-0-1529881638600 replicated to only 0 peer(s) instead of 1 peers
2018-06-24 23:07:20 INFO  SocketInputDStream:54 - Slicing from 1529881630000 ms to 1529881640000 ms (aligned to 1529881630000 ms and 1529881640000 ms)
2018-06-24 23:07:21 INFO  BlockGenerator:54 - Pushed block input-0-1529881638600
2018-06-24 23:07:23 INFO  JobScheduler:54 - Added jobs for time 1529881640000 ms
2018-06-24 23:07:24 INFO  MemoryStore:54 - Block input-0-1529881644000 stored as bytes in memory (estimated size 104.0 B, free 413.1 MB)
2018-06-24 23:07:26 INFO  BlockManagerInfo:54 - Added input-0-1529881644000 in memory on ip-172-31-20-62.ec2.internal:33450 (size: 104.0 B, free: 413.6 MB)
2018-06-24 23:07:27 WARN  RandomBlockReplicationPolicy:66 - Expecting 1 replicas with only 0 peer/s.
2018-06-24 23:07:28 WARN  BlockManager:66 - Block input-0-1529881644000 replicated to only 0 peer(s) instead of 1 peers
2018-06-24 23:07:29 INFO  BlockGenerator:54 - Pushed block input-0-1529881644000
2018-06-24 23:07:30 INFO  MemoryStore:54 - Block input-0-1529881646400 stored as bytes in memory (estimated size 149.0 B, free 413.1 MB)
2018-06-24 23:07:31 INFO  BlockManagerInfo:54 - Added input-0-1529881646400 in memory on ip-172-31-20-62.ec2.internal:33450 (size: 149.0 B, free: 413.6 MB)
2018-06-24 23:07:31 INFO  SocketInputDStream:54 - Slicing from 1529881640000 ms to 1529881650000 ms (aligned to 1529881640000 ms and 1529881650000 ms)
2018-06-24 23:07:31 WARN  RandomBlockReplicationPolicy:66 - Expecting 1 replicas with only 0 peer/s.
2018-06-24 23:07:32 WARN  BlockManager:66 - Block input-0-1529881646400 replicated to only 0 peer(s) instead of 1 peers
2018-06-24 23:07:33 INFO  PythonRunner:54 - Times: total = 8807, boot = -7443, init = 16036, finish = 214
2018-06-24 23:07:33 INFO  BlockGenerator:54 - Pushed block input-0-1529881646400
2018-06-24 23:07:33 INFO  MemoryStore:54 - Block input-0-1529881649200 stored as bytes in memory (estimated size 39.0 B, free 413.1 MB)
2018-06-24 23:07:33 INFO  Executor:54 - Finished task 2.0 in stage 43.0 (TID 202). 2168 bytes result sent to driver
2018-06-24 23:07:34 INFO  BlockManagerInfo:54 - Added input-0-1529881649200 in memory on ip-172-31-20-62.ec2.internal:33450 (size: 39.0 B, free: 413.6 MB)
2018-06-24 23:07:34 INFO  JobScheduler:54 - Added jobs for time 1529881650000 ms
2018-06-24 23:07:34 INFO  TaskSetManager:54 - Starting task 3.0 in stage 43.0 (TID 203, localhost, executor driver, partition 8, ANY, 7881 bytes)
2018-06-24 23:07:34 WARN  RandomBlockReplicationPolicy:66 - Expecting 1 replicas with only 0 peer/s.
2018-06-24 23:07:35 INFO  Executor:54 - Running task 3.0 in stage 43.0 (TID 203)
2018-06-24 23:07:35 WARN  BlockManager:66 - Block input-0-1529881649200 replicated to only 0 peer(s) instead of 1 peers
2018-06-24 23:07:36 INFO  BlockGenerator:54 - Pushed block input-0-1529881649200
2018-06-24 23:07:36 INFO  TaskSetManager:54 - Finished task 2.0 in stage 43.0 (TID 202) in 23926 ms on localhost (executor driver) (3/7)
2018-06-24 23:07:39 INFO  MemoryStore:54 - Block input-0-1529881659000 stored as bytes in memory (estimated size 92.0 B, free 413.1 MB)
2018-06-24 23:07:39 INFO  BlockManagerInfo:54 - Added input-0-1529881659000 in memory on ip-172-31-20-62.ec2.internal:33450 (size: 92.0 B, free: 413.6 MB)
2018-06-24 23:07:40 WARN  RandomBlockReplicationPolicy:66 - Expecting 1 replicas with only 0 peer/s.
2018-06-24 23:07:40 WARN  BlockManager:66 - Block input-0-1529881659000 replicated to only 0 peer(s) instead of 1 peers
2018-06-24 23:07:40 INFO  SocketInputDStream:54 - Slicing from 1529881650000 ms to 1529881660000 ms (aligned to 1529881650000 ms and 1529881660000 ms)
2018-06-24 23:07:40 INFO  BlockGenerator:54 - Pushed block input-0-1529881659000
2018-06-24 23:07:41 INFO  JobScheduler:54 - Added jobs for time 1529881660000 ms
2018-06-24 23:07:41 INFO  BlockManager:54 - Found block rdd_71_8 locally
2018-06-24 23:07:48 INFO  MemoryStore:54 - Block input-0-1529881666000 stored as bytes in memory (estimated size 102.0 B, free 413.1 MB)
2018-06-24 23:07:48 INFO  BlockManagerInfo:54 - Added input-0-1529881666000 in memory on ip-172-31-20-62.ec2.internal:33450 (size: 102.0 B, free: 413.6 MB)
2018-06-24 23:07:49 WARN  RandomBlockReplicationPolicy:66 - Expecting 1 replicas with only 0 peer/s.
2018-06-24 23:07:49 INFO  PythonRunner:54 - Times: total = 5182, boot = -6249, init = 11216, finish = 215
2018-06-24 23:07:49 WARN  BlockManager:66 - Block input-0-1529881666000 replicated to only 0 peer(s) instead of 1 peers
2018-06-24 23:07:50 INFO  BlockGenerator:54 - Pushed block input-0-1529881666000
2018-06-24 23:07:50 INFO  Executor:54 - Finished task 3.0 in stage 43.0 (TID 203). 1945 bytes result sent to driver
2018-06-24 23:07:50 INFO  TaskSetManager:54 - Starting task 4.0 in stage 43.0 (TID 204, localhost, executor driver, partition 9, ANY, 7881 bytes)
2018-06-24 23:07:50 INFO  SocketInputDStream:54 - Slicing from 1529881660000 ms to 1529881670000 ms (aligned to 1529881660000 ms and 1529881670000 ms)
2018-06-24 23:07:50 INFO  Executor:54 - Running task 4.0 in stage 43.0 (TID 204)
2018-06-24 23:07:51 INFO  TaskSetManager:54 - Finished task 3.0 in stage 43.0 (TID 203) in 16802 ms on localhost (executor driver) (4/7)
2018-06-24 23:07:51 INFO  JobScheduler:54 - Added jobs for time 1529881670000 ms
2018-06-24 23:07:54 INFO  BlockManager:54 - Found block rdd_71_9 locally
2018-06-24 23:07:57 INFO  MemoryStore:54 - Block input-0-1529881677000 stored as bytes in memory (estimated size 246.0 B, free 413.0 MB)
2018-06-24 23:07:58 INFO  BlockManagerInfo:54 - Added input-0-1529881677000 in memory on ip-172-31-20-62.ec2.internal:33450 (size: 246.0 B, free: 413.6 MB)
2018-06-24 23:07:58 WARN  RandomBlockReplicationPolicy:66 - Expecting 1 replicas with only 0 peer/s.
2018-06-24 23:07:59 WARN  BlockManager:66 - Block input-0-1529881677000 replicated to only 0 peer(s) instead of 1 peers
2018-06-24 23:08:00 INFO  BlockGenerator:54 - Pushed block input-0-1529881677000
2018-06-24 23:08:01 INFO  SocketInputDStream:54 - Slicing from 1529881670000 ms to 1529881680000 ms (aligned to 1529881670000 ms and 1529881680000 ms)
2018-06-24 23:08:04 INFO  JobScheduler:54 - Added jobs for time 1529881680000 ms
2018-06-24 23:08:09 INFO  MemoryStore:54 - Block input-0-1529881689000 stored as bytes in memory (estimated size 149.0 B, free 413.0 MB)
2018-06-24 23:08:10 INFO  BlockManagerInfo:54 - Added input-0-1529881689000 in memory on ip-172-31-20-62.ec2.internal:33450 (size: 149.0 B, free: 413.6 MB)
2018-06-24 23:08:11 WARN  RandomBlockReplicationPolicy:66 - Expecting 1 replicas with only 0 peer/s.
2018-06-24 23:08:12 WARN  BlockManager:66 - Block input-0-1529881689000 replicated to only 0 peer(s) instead of 1 peers
2018-06-24 23:08:13 INFO  BlockGenerator:54 - Pushed block input-0-1529881689000
2018-06-24 23:08:14 INFO  SocketInputDStream:54 - Slicing from 1529881680000 ms to 1529881690000 ms (aligned to 1529881680000 ms and 1529881690000 ms)
2018-06-24 23:08:16 INFO  JobScheduler:54 - Added jobs for time 1529881690000 ms
2018-06-24 23:08:21 INFO  SocketInputDStream:54 - Slicing from 1529881690000 ms to 1529881700000 ms (aligned to 1529881690000 ms and 1529881700000 ms)
2018-06-24 23:08:24 INFO  JobScheduler:54 - Added jobs for time 1529881700000 ms
2018-06-24 23:08:26 INFO  MemoryStore:54 - Block input-0-1529881706000 stored as bytes in memory (estimated size 149.0 B, free 413.0 MB)
2018-06-24 23:08:27 INFO  BlockManagerInfo:54 - Added input-0-1529881706000 in memory on ip-172-31-20-62.ec2.internal:33450 (size: 149.0 B, free: 413.6 MB)
2018-06-24 23:08:27 WARN  RandomBlockReplicationPolicy:66 - Expecting 1 replicas with only 0 peer/s.
2018-06-24 23:08:27 INFO  PythonRunner:54 - Times: total = 29661, boot = -6833, init = 34875, finish = 1619
2018-06-24 23:08:28 WARN  BlockManager:66 - Block input-0-1529881706000 replicated to only 0 peer(s) instead of 1 peers
2018-06-24 23:08:29 INFO  BlockGenerator:54 - Pushed block input-0-1529881706000
2018-06-24 23:08:29 INFO  Executor:54 - Finished task 4.0 in stage 43.0 (TID 204). 2065 bytes result sent to driver
2018-06-24 23:08:31 INFO  TaskSetManager:54 - Starting task 5.0 in stage 43.0 (TID 205, localhost, executor driver, partition 10, ANY, 7881 bytes)
2018-06-24 23:08:31 INFO  SocketInputDStream:54 - Slicing from 1529881700000 ms to 1529881710000 ms (aligned to 1529881700000 ms and 1529881710000 ms)
2018-06-24 23:08:32 INFO  Executor:54 - Running task 5.0 in stage 43.0 (TID 205)
2018-06-24 23:08:33 INFO  TaskSetManager:54 - Finished task 4.0 in stage 43.0 (TID 204) in 42607 ms on localhost (executor driver) (5/7)
2018-06-24 23:08:35 INFO  JobScheduler:54 - Added jobs for time 1529881710000 ms
2018-06-24 23:08:40 INFO  SocketInputDStream:54 - Slicing from 1529881710000 ms to 1529881720000 ms (aligned to 1529881710000 ms and 1529881720000 ms)
2018-06-24 23:08:40 INFO  BlockManager:54 - Found block rdd_71_10 locally
2018-06-24 23:08:42 INFO  JobScheduler:54 - Added jobs for time 1529881720000 ms
2018-06-24 23:08:42 INFO  MemoryStore:54 - Block input-0-1529881722200 stored as bytes in memory (estimated size 67.0 B, free 413.0 MB)
2018-06-24 23:08:43 INFO  BlockManagerInfo:54 - Added input-0-1529881722200 in memory on ip-172-31-20-62.ec2.internal:33450 (size: 67.0 B, free: 413.6 MB)
2018-06-24 23:08:43 WARN  RandomBlockReplicationPolicy:66 - Expecting 1 replicas with only 0 peer/s.
2018-06-24 23:08:44 WARN  BlockManager:66 - Block input-0-1529881722200 replicated to only 0 peer(s) instead of 1 peers
2018-06-24 23:08:44 INFO  BlockGenerator:54 - Pushed block input-0-1529881722200
2018-06-24 23:08:48 INFO  MemoryStore:54 - Block input-0-1529881727800 stored as bytes in memory (estimated size 149.0 B, free 413.0 MB)
2018-06-24 23:08:50 INFO  BlockManagerInfo:54 - Added input-0-1529881727800 in memory on ip-172-31-20-62.ec2.internal:33450 (size: 149.0 B, free: 413.6 MB)
2018-06-24 23:08:50 WARN  RandomBlockReplicationPolicy:66 - Expecting 1 replicas with only 0 peer/s.
2018-06-24 23:08:50 WARN  BlockManager:66 - Block input-0-1529881727800 replicated to only 0 peer(s) instead of 1 peers
2018-06-24 23:08:51 INFO  SocketInputDStream:54 - Slicing from 1529881720000 ms to 1529881730000 ms (aligned to 1529881720000 ms and 1529881730000 ms)
2018-06-24 23:08:51 INFO  BlockGenerator:54 - Pushed block input-0-1529881727800
2018-06-24 23:08:54 INFO  JobScheduler:54 - Added jobs for time 1529881730000 ms
2018-06-24 23:08:57 INFO  MemoryStore:54 - Block input-0-1529881737000 stored as bytes in memory (estimated size 149.0 B, free 413.0 MB)
2018-06-24 23:08:58 INFO  BlockManagerInfo:54 - Added input-0-1529881737000 in memory on ip-172-31-20-62.ec2.internal:33450 (size: 149.0 B, free: 413.6 MB)
2018-06-24 23:08:59 WARN  RandomBlockReplicationPolicy:66 - Expecting 1 replicas with only 0 peer/s.
2018-06-24 23:09:00 WARN  BlockManager:66 - Block input-0-1529881737000 replicated to only 0 peer(s) instead of 1 peers
2018-06-24 23:09:00 INFO  BlockGenerator:54 - Pushed block input-0-1529881737000
2018-06-24 23:09:02 INFO  SocketInputDStream:54 - Slicing from 1529881730000 ms to 1529881740000 ms (aligned to 1529881730000 ms and 1529881740000 ms)
2018-06-24 23:09:04 INFO  JobScheduler:54 - Added jobs for time 1529881740000 ms
2018-06-24 23:09:04 INFO  PythonRunner:54 - Times: total = 20759, boot = -7410, init = 25282, finish = 2887
2018-06-24 23:09:06 INFO  Executor:54 - Finished task 5.0 in stage 43.0 (TID 205). 2255 bytes result sent to driver
2018-06-24 23:09:07 INFO  TaskSetManager:54 - Starting task 6.0 in stage 43.0 (TID 206, localhost, executor driver, partition 11, ANY, 7881 bytes)
2018-06-24 23:09:08 INFO  Executor:54 - Running task 6.0 in stage 43.0 (TID 206)
2018-06-24 23:09:08 INFO  MemoryStore:54 - Block input-0-1529881748000 stored as bytes in memory (estimated size 149.0 B, free 413.0 MB)
2018-06-24 23:09:08 INFO  TaskSetManager:54 - Finished task 5.0 in stage 43.0 (TID 205) in 37515 ms on localhost (executor driver) (6/7)
2018-06-24 23:09:09 INFO  BlockManagerInfo:54 - Added input-0-1529881748000 in memory on ip-172-31-20-62.ec2.internal:33450 (size: 149.0 B, free: 413.6 MB)
2018-06-24 23:09:09 WARN  RandomBlockReplicationPolicy:66 - Expecting 1 replicas with only 0 peer/s.
2018-06-24 23:09:09 WARN  BlockManager:66 - Block input-0-1529881748000 replicated to only 0 peer(s) instead of 1 peers
2018-06-24 23:09:10 INFO  BlockGenerator:54 - Pushed block input-0-1529881748000
2018-06-24 23:09:10 INFO  SocketInputDStream:54 - Slicing from 1529881740000 ms to 1529881750000 ms (aligned to 1529881740000 ms and 1529881750000 ms)
2018-06-24 23:09:12 INFO  JobScheduler:54 - Added jobs for time 1529881750000 ms
2018-06-24 23:09:13 INFO  BlockManager:54 - Found block rdd_71_11 locally
2018-06-24 23:09:17 INFO  MemoryStore:54 - Block input-0-1529881757400 stored as bytes in memory (estimated size 272.0 B, free 413.0 MB)
2018-06-24 23:09:18 INFO  BlockManagerInfo:54 - Added input-0-1529881757400 in memory on ip-172-31-20-62.ec2.internal:33450 (size: 272.0 B, free: 413.6 MB)
2018-06-24 23:09:18 WARN  RandomBlockReplicationPolicy:66 - Expecting 1 replicas with only 0 peer/s.
2018-06-24 23:09:19 WARN  BlockManager:66 - Block input-0-1529881757400 replicated to only 0 peer(s) instead of 1 peers
2018-06-24 23:09:19 INFO  BlockGenerator:54 - Pushed block input-0-1529881757400
2018-06-24 23:09:22 INFO  SocketInputDStream:54 - Slicing from 1529881750000 ms to 1529881760000 ms (aligned to 1529881750000 ms and 1529881760000 ms)
2018-06-24 23:09:24 INFO  JobScheduler:54 - Added jobs for time 1529881760000 ms
2018-06-24 23:09:26 INFO  MemoryStore:54 - Block input-0-1529881766000 stored as bytes in memory (estimated size 87.0 B, free 413.0 MB)
2018-06-24 23:09:27 INFO  BlockManagerInfo:54 - Added input-0-1529881766000 in memory on ip-172-31-20-62.ec2.internal:33450 (size: 87.0 B, free: 413.6 MB)
2018-06-24 23:09:27 WARN  RandomBlockReplicationPolicy:66 - Expecting 1 replicas with only 0 peer/s.
2018-06-24 23:09:28 WARN  BlockManager:66 - Block input-0-1529881766000 replicated to only 0 peer(s) instead of 1 peers
2018-06-24 23:09:28 INFO  BlockGenerator:54 - Pushed block input-0-1529881766000
2018-06-24 23:09:29 INFO  PythonRunner:54 - Times: total = 15175, boot = -4847, init = 19822, finish = 200
2018-06-24 23:09:30 INFO  Executor:54 - Finished task 6.0 in stage 43.0 (TID 206). 2316 bytes result sent to driver
2018-06-24 23:09:31 INFO  SocketInputDStream:54 - Slicing from 1529881760000 ms to 1529881770000 ms (aligned to 1529881760000 ms and 1529881770000 ms)
2018-06-24 23:09:31 INFO  MemoryStore:54 - Block input-0-1529881771600 stored as bytes in memory (estimated size 153.0 B, free 413.0 MB)
2018-06-24 23:09:32 INFO  TaskSetManager:54 - Finished task 6.0 in stage 43.0 (TID 206) in 25029 ms on localhost (executor driver) (7/7)
2018-06-24 23:09:32 INFO  BlockManagerInfo:54 - Added input-0-1529881771600 in memory on ip-172-31-20-62.ec2.internal:33450 (size: 153.0 B, free: 413.6 MB)
2018-06-24 23:09:32 INFO  TaskSchedulerImpl:54 - Removed TaskSet 43.0, whose tasks have all completed, from pool 
2018-06-24 23:09:33 INFO  JobScheduler:54 - Added jobs for time 1529881770000 ms
2018-06-24 23:09:33 WARN  RandomBlockReplicationPolicy:66 - Expecting 1 replicas with only 0 peer/s.
2018-06-24 23:09:33 INFO  DAGScheduler:54 - ResultStage 43 (showString at NativeMethodAccessorImpl.java:0) finished in 201.564 s
2018-06-24 23:09:34 WARN  BlockManager:66 - Block input-0-1529881771600 replicated to only 0 peer(s) instead of 1 peers
2018-06-24 23:09:34 INFO  DAGScheduler:54 - Job 41 finished: showString at NativeMethodAccessorImpl.java:0, took 205.316506 s
2018-06-24 23:09:34 INFO  BlockGenerator:54 - Pushed block input-0-1529881771600
+--------------------+----------+
|       SentimentText|prediction|
+--------------------+----------+
|toy story https:/...|       0.0|
|i havent seen a p...|       2.0|
|of sexy black gir...|       2.0|
|RT @RealSaavedra:...|       1.0|
|RT @NovusVero: WA...|       1.0|
|RT @RetroBrothers...|       0.0|
|@yugiohtas I was ...|       0.0|
|pacopy naman kdra...|       0.0|
|Just finished wat...|       2.0|
|RT @CAPTAlNERD: T...|       2.0|
|RT @kamiafro: The...|       1.0|
|RT @hannahgholt: ...|       0.0|
|RT @lodix1: About...|       0.0|
|RT @hanxine: A no...|       2.0|
|LOL @ mentioning ...|       1.0|
|Atonement is so p...|       2.0|
|I haven’t been to...|       0.0|
|RT @AdamTheVetera...|       2.0|
|When two of your ...|       0.0|
|RT @svpercat: sel...|       0.0|
+--------------------+----------+
only showing top 20 rows

2018-06-24 23:09:38 INFO  MemoryStore:54 - Block input-0-1529881778200 stored as bytes in memory (estimated size 91.0 B, free 413.0 MB)
2018-06-24 23:09:39 INFO  BlockManagerInfo:54 - Added input-0-1529881778200 in memory on ip-172-31-20-62.ec2.internal:33450 (size: 91.0 B, free: 413.6 MB)
2018-06-24 23:09:39 WARN  RandomBlockReplicationPolicy:66 - Expecting 1 replicas with only 0 peer/s.
2018-06-24 23:09:39 WARN  BlockManager:66 - Block input-0-1529881778200 replicated to only 0 peer(s) instead of 1 peers
2018-06-24 23:09:39 INFO  BlockGenerator:54 - Pushed block input-0-1529881778200
2018-06-24 23:09:40 INFO  SocketInputDStream:54 - Slicing from 1529881770000 ms to 1529881780000 ms (aligned to 1529881770000 ms and 1529881780000 ms)
2018-06-24 23:09:42 INFO  JobScheduler:54 - Added jobs for time 1529881780000 ms
2018-06-24 23:09:44 INFO  MemoryStore:54 - Block input-0-1529881784200 stored as bytes in memory (estimated size 285.0 B, free 413.0 MB)
2018-06-24 23:09:45 INFO  BlockManagerInfo:54 - Added input-0-1529881784200 in memory on ip-172-31-20-62.ec2.internal:33450 (size: 285.0 B, free: 413.6 MB)
2018-06-24 23:09:45 WARN  RandomBlockReplicationPolicy:66 - Expecting 1 replicas with only 0 peer/s.
2018-06-24 23:09:45 WARN  BlockManager:66 - Block input-0-1529881784200 replicated to only 0 peer(s) instead of 1 peers
2018-06-24 23:09:45 INFO  BlockGenerator:54 - Pushed block input-0-1529881784200
2018-06-24 23:09:49 INFO  ContextCleaner:54 - Cleaned accumulator 1140
2018-06-24 23:09:49 INFO  MemoryStore:54 - Block input-0-1529881789000 stored as bytes in memory (estimated size 186.0 B, free 413.0 MB)
2018-06-24 23:09:49 INFO  ContextCleaner:54 - Cleaned accumulator 1148
2018-06-24 23:09:50 INFO  ContextCleaner:54 - Cleaned accumulator 1150
2018-06-24 23:09:50 INFO  BlockManagerInfo:54 - Added input-0-1529881789000 in memory on ip-172-31-20-62.ec2.internal:33450 (size: 186.0 B, free: 413.6 MB)
2018-06-24 23:09:50 INFO  SocketInputDStream:54 - Slicing from 1529881780000 ms to 1529881790000 ms (aligned to 1529881780000 ms and 1529881790000 ms)
2018-06-24 23:09:50 INFO  ContextCleaner:54 - Cleaned accumulator 1153
2018-06-24 23:09:51 WARN  RandomBlockReplicationPolicy:66 - Expecting 1 replicas with only 0 peer/s.
2018-06-24 23:09:52 INFO  ContextCleaner:54 - Cleaned accumulator 1160
2018-06-24 23:09:52 INFO  ContextCleaner:54 - Cleaned accumulator 1162
2018-06-24 23:09:52 WARN  BlockManager:66 - Block input-0-1529881789000 replicated to only 0 peer(s) instead of 1 peers
2018-06-24 23:09:52 INFO  ContextCleaner:54 - Cleaned accumulator 1154
2018-06-24 23:09:53 INFO  ContextCleaner:54 - Cleaned accumulator 1161
2018-06-24 23:09:53 INFO  ContextCleaner:54 - Cleaned accumulator 1143
2018-06-24 23:09:53 INFO  ContextCleaner:54 - Cleaned accumulator 1088
2018-06-24 23:09:53 INFO  ContextCleaner:54 - Cleaned accumulator 1147
2018-06-24 23:09:53 INFO  ContextCleaner:54 - Cleaned accumulator 1156
2018-06-24 23:09:53 INFO  ContextCleaner:54 - Cleaned accumulator 1158
2018-06-24 23:09:53 INFO  ContextCleaner:54 - Cleaned accumulator 1149
2018-06-24 23:09:53 INFO  ContextCleaner:54 - Cleaned accumulator 1159
2018-06-24 23:09:52 INFO  JobScheduler:54 - Added jobs for time 1529881790000 ms
2018-06-24 23:09:53 INFO  ContextCleaner:54 - Cleaned accumulator 1152
2018-06-24 23:09:53 INFO  BlockGenerator:54 - Pushed block input-0-1529881789000
2018-06-24 23:09:53 INFO  ContextCleaner:54 - Cleaned accumulator 1139
2018-06-24 23:09:53 INFO  ContextCleaner:54 - Cleaned accumulator 1146
2018-06-24 23:09:53 INFO  ContextCleaner:54 - Cleaned accumulator 1157
2018-06-24 23:09:54 INFO  ContextCleaner:54 - Cleaned accumulator 1087
2018-06-24 23:09:54 INFO  ContextCleaner:54 - Cleaned accumulator 1145
2018-06-24 23:09:54 INFO  ContextCleaner:54 - Cleaned accumulator 1142
2018-06-24 23:09:55 INFO  ContextCleaner:54 - Cleaned accumulator 1151
2018-06-24 23:09:55 INFO  ContextCleaner:54 - Cleaned accumulator 1144
2018-06-24 23:09:56 INFO  BlockManagerInfo:54 - Removed broadcast_59_piece0 on ip-172-31-20-62.ec2.internal:33450 in memory (size: 57.0 KB, free: 413.7 MB)
2018-06-24 23:09:57 INFO  ContextCleaner:54 - Cleaned accumulator 1155
2018-06-24 23:09:57 INFO  ContextCleaner:54 - Cleaned accumulator 1141
2018-06-24 23:09:58 INFO  ContextCleaner:54 - Cleaned accumulator 1163
2018-06-24 23:09:58 INFO  MemoryStore:54 - Block input-0-1529881798200 stored as bytes in memory (estimated size 134.0 B, free 413.2 MB)
2018-06-24 23:09:59 INFO  BlockManagerInfo:54 - Added input-0-1529881798200 in memory on ip-172-31-20-62.ec2.internal:33450 (size: 134.0 B, free: 413.7 MB)
2018-06-24 23:09:59 WARN  RandomBlockReplicationPolicy:66 - Expecting 1 replicas with only 0 peer/s.
